id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,21:44:14,1,1,1,0,0,0,0,-1,1,0,-353
1,21:44:15,1,1,1,0,0,0,0,-1,1,0,-353
2,21:44:16,1,1,1,0,0,0,0,-1,1,0,-353
3,21:44:17,1,1,1,0,0,0,0,-1,1,0,-353
4,21:44:18,1,1,1,0,0,0,0,-1,1,0,-353
5,21:44:19,1,1,1,0,0,0,0,-1,1,0,-353
6,21:44:20,1,1,1,0,0,0,0,-1,1,0,-353
7,21:44:21,1,1,1,0,0,0,0,-1,1,0,-353
8,21:44:22,1,1,1,0,0,0,0,-1,1,0,-353
9,21:44:23,1,1,1,0,0,0,0,-1,1,0,-353
10,21:44:24,1,1,1,0,0,0,0,-1,1,0,-353
11,21:44:25,1,1,1,0,0,0,0,-1,1,0,-353
12,21:44:26,1,1,1,0,0,0,0,-1,1,0,-353
13,21:44:27,1,1,1,0,0,0,0,-1,1,0,-353
14,21:44:28,1,1,1,0,0,0,0,-1,1,0,-353
15,21:44:29,0,0,0,0,0,0,0,0,0,0,-353
16,21:44:30,0,0,0,0,0,0,0,0,0,0,-353
17,21:44:31,0,0,0,0,0,0,0,0,0,0,-353
18,21:44:32,0,0,0,0,0,0,0,0,0,0,-353
19,21:44:33,0,0,0,0,0,0,0,0,0,0,-353
20,21:44:34,0,0,0,0,0,0,0,0,0,0,-353
21,21:44:35,0,0,0,0,0,0,0,0,0,0,-353
22,21:44:36,0,0,0,0,0,0,0,0,0,0,-353
23,21:44:37,0,0,0,0,0,0,0,0,0,0,-353
24,21:44:38,0,0,0,0,0,0,0,0,0,0,-353
25,21:44:39,1,1,1,0,0,0,0,-1,1,0,-353
26,21:44:40,1,1,1,0,0,0,0,-1,1,0,-353
27,21:44:41,1,1,1,0,0,0,0,-1,1,0,-353
28,21:44:42,1,1,1,0,0,0,0,-1,1,0,-353
29,21:44:43,1,1,1,0,0,0,0,-1,1,0,-353
30,21:44:44,1,1,1,0,0,0,0,-1,1,0,-353
31,21:44:45,1,1,1,0,0,0,0,-1,1,0,-353
32,21:44:46,1,1,1,0,0,0,0,-1,1,0,-353
33,21:44:47,1,1,1,0,0,0,0,-1,1,0,-353
34,21:44:48,1,1,1,0,0,0,0,-1,1,0,-353
35,21:44:49,1,1,1,0,0,0,0,-1,1,0,-353
