id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,10:52:17,-0.5,3,1,2,1,1,0,0.5,-0.5,370,360
1,10:52:18,-0.5,3,1,2,1,1,0,0.5,-0.5,370,360
2,10:52:19,-0.5,3,1,2,1,1,0,0.5,-0.5,370,360
3,10:52:20,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,370,360
4,10:52:21,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,370,360
5,10:52:22,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,370,360
6,10:52:23,-0.5,2,1,1,2,2,0,0.5,-0.5,370,360
7,10:52:25,-0.5,2,1,1,2,2,0,0.5,-0.5,370,360
8,10:52:26,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,370,360
9,10:52:27,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,370,360
10,10:52:28,0,3,2,1,1,1,0,0,0,370,360
11,10:52:29,-0.2,4,2,2,1,1,0,0.2,-0.2,360,360
12,10:52:30,0,5,3,2,1,1,0,0,0,360,360
13,10:52:31,0,5,3,2,1,1,0,0,0,360,360
14,10:52:32,0.2,4,3,1,1,1,0,-0.2,0.2,360,360
15,10:52:33,0.2,4,3,1,1,1,0,-0.2,0.2,360,360
16,10:52:34,0.2,4,3,1,1,1,0,-0.2,0.2,360,360
17,10:52:35,0,4,3,1,2,2,0,0,0,360,360
18,10:52:36,0,4,3,1,2,2,0,0,0,360,360
19,10:52:37,0.142857142857143,5,4,1,2,2,0,-0.142857142857143,0.142857142857143,360,360
20,10:52:38,0.333333333333333,5,4,1,1,1,0,-0.333333333333333,0.333333333333333,360,360
21,10:52:39,0.333333333333333,5,4,1,1,1,0,-0.333333333333333,0.333333333333333,360,360
22,10:52:40,0.333333333333333,5,4,1,1,1,0,-0.333333333333333,0.333333333333333,360,360
23,10:52:41,0.142857142857143,6,4,2,1,1,0,-0.142857142857143,0.142857142857143,360,360
