id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,19:34:05,1,1,1,0,0,0,0,-1,1,400,380
1,19:34:06,1,1,1,0,0,0,0,-1,1,400,380
2,19:34:07,1,1,1,0,0,0,0,-1,1,400,380
3,19:34:08,1,1,1,0,0,0,0,-1,1,400,380
4,19:34:09,1,1,1,0,0,0,0,-1,1,400,380
5,19:34:10,1,1,1,0,0,0,0,-1,1,400,380
6,19:34:11,1,1,1,0,0,0,0,-1,1,400,380
7,19:34:12,1,1,1,0,1,0,1,-1,1,400,380
8,19:34:13,1,1,1,0,1,0,1,-1,1,400,380
9,19:34:14,1,1,1,0,1,0,1,-1,1,400,380
10,19:34:15,1,1,1,0,1,0,1,-1,1,400,380
11,19:34:16,1,1,1,0,1,0,1,-1,1,400,380
12,19:34:17,1,1,1,0,1,0,1,-1,1,400,380
13,19:34:18,1,1,1,0,1,0,1,-1,1,400,380
14,19:34:19,1,1,1,0,1,0,1,-1,1,400,380
15,19:34:20,1,0,0,0,1,0,1,-1,1,400,380
16,19:34:21,1,0,0,0,1,0,1,-1,1,400,380
17,19:34:22,1,0,0,0,1,0,1,-1,1,400,380
18,19:34:23,1,0,0,0,1,0,1,-1,1,400,380
19,19:34:24,1,0,0,0,1,0,1,-1,1,400,380
20,19:34:25,1,0,0,0,1,0,1,-1,1,400,370
21,19:34:26,0,0,0,0,0,0,0,0,0,400,370
22,19:34:27,0,0,0,0,0,0,0,0,0,400,370
23,19:34:28,0,0,0,0,0,0,0,0,0,400,370
24,19:34:29,0,0,0,0,0,0,0,0,0,400,370
25,19:34:30,0,0,0,0,0,0,0,0,0,400,370
26,19:34:31,0,0,0,0,0,0,0,0,0,400,370
27,19:34:32,0,0,0,0,0,0,0,0,0,400,370
28,19:34:33,0,0,0,0,0,0,0,0,0,400,370
29,19:34:34,0,0,0,0,0,0,0,0,0,400,370
30,19:34:35,0,0,0,0,0,0,0,0,0,400,370
31,19:34:36,0,0,0,0,0,0,0,0,0,400,370
32,19:34:37,0,0,0,0,0,0,0,0,0,400,370
33,19:34:38,0,0,0,0,0,0,0,0,0,400,370
34,19:34:39,0,0,0,0,0,0,0,0,0,400,370
35,19:34:40,0,0,0,0,0,0,0,0,0,400,370
36,19:34:41,0,0,0,0,0,0,0,0,0,400,370
37,19:34:42,0,0,0,0,0,0,0,0,0,400,370
38,19:34:43,0,0,0,0,0,0,0,0,0,400,370
39,19:34:44,0,0,0,0,0,0,0,0,0,400,370
40,19:34:45,0,0,0,0,0,0,0,0,0,400,370
41,19:34:46,0,0,0,0,0,0,0,0,0,400,370
