id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,15:27:23,1,1,1,0,0,0,0,-1,1,-135,-108
1,15:27:24,1,2,2,0,0,0,0,-1,1,-135,-108
2,15:27:25,1,3,3,0,0,0,0,-1,1,-135,-110
3,15:27:26,1,3,3,0,1,0,1,-1,1,-135,-110
4,15:27:27,1,4,4,0,1,0,1,-1,1,-165,-110
5,15:27:28,1,5,5,0,1,0,1,-1,1,-165,-120
6,15:27:29,1,5,5,0,2,0,2,-1,1,-165,-120
7,15:27:30,1,6,6,0,2,0,2,-1,1,-165,-120
8,15:27:31,1,7,7,0,2,0,2,-1,1,-165,-152
9,15:27:32,1,7,7,0,2,0,2,-1,1,-165,-152
10,15:27:33,1,8,8,0,2,0,2,-1,1,-165,-152
11,15:27:34,1,9,9,0,2,0,2,-1,1,-165,-152
12,15:27:35,1,9,9,0,3,0,3,-1,1,-165,-152
13,15:27:36,1,9,9,0,4,0,4,-1,1,-165,-152
14,15:27:37,1,8,8,0,5,0,5,-1,1,-165,-184
15,15:27:38,1,8,8,0,5,0,5,-1,1,-165,-184
16,15:27:39,1,8,8,0,5,0,5,-1,1,-165,-184
17,15:27:40,1,7,7,0,6,0,6,-1,1,-165,-204
18,15:27:41,1,7,7,0,5,0,5,-1,1,-165,-204
19,15:27:42,1,7,7,0,5,0,5,-1,1,-190,-204
20,15:27:43,1,7,7,0,5,0,5,-1,1,-190,-224
21,15:27:44,1,8,8,0,4,0,4,-1,1,-190,-224
22,15:27:45,1,7,7,0,4,0,4,-1,1,-190,-224
23,15:27:46,1,7,7,0,4,0,4,-1,1,-190,-242
24,15:27:47,1,7,7,0,4,0,4,-1,1,-190,-242
25,15:27:48,1,6,6,0,4,0,4,-1,1,-210,-242
26,15:27:49,1,5,5,0,4,0,4,-1,1,-210,-242
27,15:27:50,1,5,5,0,3,0,3,-1,1,-210,-242
28,15:27:51,1,5,5,0,2,0,2,-1,1,-230,-242
29,15:27:52,1,5,5,0,1,0,1,-1,1,-230,-242
30,15:27:53,0.714285714285714,6,5,1,1,0,1,-0.714285714285714,0.714285714285714,-230,-242
31,15:27:54,0.428571428571429,5,4,1,2,1,1,-0.428571428571429,0.428571428571429,-240,-242
32,15:27:55,0,7,4,3,1,1,0,0,0,-240,-257
33,15:27:56,-0.25,6,3,3,2,2,0,0.25,-0.25,-240,-257
34,15:27:57,-0.4,7,3,4,3,3,0,0.4,-0.4,-270,-257
35,15:27:58,-0.6,7,2,5,3,3,0,0.6,-0.6,-270,-295
36,15:27:59,-0.818181818181818,6,1,5,5,5,0,0.818181818181818,-0.818181818181818,-270,-295
37,15:28:00,-0.833333333333333,7,1,6,5,5,0,0.833333333333333,-0.833333333333333,-295,-295
38,15:28:01,-1,6,0,6,5,5,0,1,-1,-295,-315
39,15:28:02,-1,6,0,6,5,5,0,1,-1,-295,-315
40,15:28:03,-1,6,0,6,5,5,0,1,-1,-335,-315
41,15:28:04,-1,7,0,7,5,5,0,1,-1,-335,-348
42,15:28:05,-1,7,0,7,6,6,0,1,-1,-335,-348
43,15:28:06,-1,7,0,7,6,6,0,1,-1,-335,-348
44,15:28:07,-1,7,0,7,6,6,0,1,-1,-335,-348
45,15:28:08,-1,6,0,6,6,6,0,1,-1,-335,-348
46,15:28:09,-1,5,0,5,5,5,0,1,-1,-335,-348
47,15:28:10,-1,4,0,4,5,5,0,1,-1,-335,-348
48,15:28:11,-1,3,0,3,4,4,0,1,-1,-335,-348
49,15:28:12,0,0,0,0,0,0,0,0,0,0,0
50,15:28:13,0,0,0,0,0,0,0,0,0,0,0
51,15:28:14,0,0,0,0,0,0,0,0,0,0,0
52,15:28:15,0,0,0,0,0,0,0,0,0,-20,0
53,15:28:16,0,0,0,0,0,0,0,0,0,-20,0
54,15:28:17,0,0,0,0,0,0,0,0,0,-20,0
55,15:28:18,0,0,0,0,0,0,0,0,0,-40,-10
56,15:28:19,0,0,0,0,0,0,0,0,0,-40,-10
57,15:28:20,0,0,0,0,0,0,0,0,0,-40,-10
58,15:28:21,0,0,0,0,0,0,0,0,0,-70,-32
