id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,21:26:53,1,1,1,0,0,0,0,-1,1,0,69
1,21:26:54,1,1,1,0,0,0,0,-1,1,0,69
2,21:26:55,1,1,1,0,0,0,0,-1,1,0,69
3,21:26:56,1,1,1,0,0,0,0,-1,1,0,69
4,21:26:57,1,1,1,0,0,0,0,-1,1,0,69
5,21:26:58,1,1,1,0,0,0,0,-1,1,0,69
6,21:26:59,1,1,1,0,0,0,0,-1,1,0,69
7,21:27:00,1,1,1,0,0,0,0,-1,1,0,69
8,21:27:01,1,1,1,0,0,0,0,-1,1,0,69
9,21:27:02,1,1,1,0,0,0,0,-1,1,0,69
10,21:27:03,1,1,1,0,0,0,0,-1,1,0,69
11,21:27:04,1,1,1,0,0,0,0,-1,1,0,69
12,21:27:05,1,1,1,0,0,0,0,-1,1,0,69
13,21:27:06,1,1,1,0,0,0,0,-1,1,0,69
14,21:27:07,1,1,1,0,0,0,0,-1,1,0,69
15,21:27:08,0,0,0,0,0,0,0,0,0,0,69
16,21:27:09,0,0,0,0,0,0,0,0,0,0,69
17,21:27:10,0,0,0,0,0,0,0,0,0,0,69
18,21:27:11,0,0,0,0,0,0,0,0,0,0,69
19,21:27:12,0,0,0,0,0,0,0,0,0,0,69
20,21:27:13,0,0,0,0,0,0,0,0,0,0,69
21,21:27:14,0,0,0,0,0,0,0,0,0,0,69
22,21:27:15,0,0,0,0,0,0,0,0,0,0,69
23,21:27:16,0,0,0,0,0,0,0,0,0,0,69
24,21:27:17,1,0,0,0,1,0,1,-1,1,0,69
25,21:27:18,1,0,0,0,1,0,1,-1,1,0,69
26,21:27:19,1,0,0,0,1,0,1,-1,1,0,69
27,21:27:20,1,0,0,0,1,0,1,-1,1,0,69
28,21:27:21,1,0,0,0,1,0,1,-1,1,0,69
29,21:27:22,1,0,0,0,1,0,1,-1,1,0,69
30,21:27:23,1,0,0,0,1,0,1,-1,1,0,69
31,21:27:24,1,0,0,0,1,0,1,-1,1,0,69
32,21:27:25,1,0,0,0,1,0,1,-1,1,0,69
33,21:27:26,1,0,0,0,1,0,1,-1,1,0,69
34,21:27:27,1,0,0,0,1,0,1,-1,1,0,69
35,21:27:28,1,0,0,0,1,0,1,-1,1,0,69
36,21:27:29,1,0,0,0,1,0,1,-1,1,0,69
37,21:27:30,1,0,0,0,1,0,1,-1,1,0,69
38,21:27:31,1,0,0,0,1,0,1,-1,1,0,69
39,21:27:32,0,0,0,0,0,0,0,0,0,0,69
40,21:27:33,0,0,0,0,0,0,0,0,0,0,69
41,21:27:34,0,0,0,0,0,0,0,0,0,0,69
42,21:27:35,0,0,0,0,0,0,0,0,0,0,69
43,21:27:37,0,0,0,0,0,0,0,0,0,0,69
44,21:27:37,0,0,0,0,0,0,0,0,0,0,69
45,21:27:38,-1,1,0,1,0,0,0,1,-1,0,69
46,21:27:39,-1,1,0,1,0,0,0,1,-1,0,69
47,21:27:41,-1,1,0,1,0,0,0,1,-1,0,69
48,21:27:42,-1,1,0,1,0,0,0,1,-1,0,69
49,21:27:43,-1,1,0,1,0,0,0,1,-1,0,69
50,21:27:44,-1,1,0,1,0,0,0,1,-1,0,69
51,21:27:45,-1,1,0,1,0,0,0,1,-1,0,69
52,21:27:46,-1,1,0,1,0,0,0,1,-1,0,69
53,21:27:47,-1,1,0,1,0,0,0,1,-1,0,69
54,21:27:48,-1,1,0,1,0,0,0,1,-1,0,69
55,21:27:49,-1,1,0,1,0,0,0,1,-1,0,69
56,21:27:50,-1,1,0,1,0,0,0,1,-1,0,69
57,21:27:51,-1,1,0,1,0,0,0,1,-1,0,69
58,21:27:52,-1,1,0,1,0,0,0,1,-1,0,69
59,21:27:53,-1,1,0,1,0,0,0,1,-1,0,69
60,21:27:54,0,0,0,0,0,0,0,0,0,0,69
61,21:27:55,0,0,0,0,0,0,0,0,0,0,69
62,21:27:56,-1,0,0,0,1,1,0,1,-1,0,69
63,21:27:57,-1,0,0,0,1,1,0,1,-1,0,69
64,21:27:58,-1,0,0,0,1,1,0,1,-1,0,69
65,21:27:59,-1,0,0,0,1,1,0,1,-1,0,69
66,21:28:00,-1,0,0,0,1,1,0,1,-1,0,69
67,21:28:01,-1,0,0,0,1,1,0,1,-1,0,69
68,21:28:02,-1,0,0,0,1,1,0,1,-1,0,69
69,21:28:03,-1,0,0,0,1,1,0,1,-1,0,69
70,21:28:04,-1,0,0,0,1,1,0,1,-1,0,69
71,21:28:05,-1,0,0,0,1,1,0,1,-1,0,69
72,21:28:06,-1,0,0,0,1,1,0,1,-1,0,69
73,21:28:07,-1,0,0,0,1,1,0,1,-1,0,69
