id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,14:45:58,0,2,1,1,0,0,0,0,0,0,-377
1,14:45:59,0.333333333333333,3,2,1,0,0,0,-0.333333333333333,0.333333333333333,0,-377
2,14:46:00,0.666666666666667,6,5,1,0,0,0,-0.666666666666667,0.666666666666667,0,-377
3,14:46:01,0.777777777777778,9,8,1,0,0,0,-0.777777777777778,0.777777777777778,0,-377
4,14:46:02,0.777777777777778,9,8,1,0,0,0,-0.777777777777778,0.777777777777778,0,-377
5,14:46:03,0.777777777777778,9,8,1,0,0,0,-0.777777777777778,0.777777777777778,0,-377
6,14:46:04,0.8,10,9,1,0,0,0,-0.8,0.8,0,-377
7,14:46:05,0.8,10,9,1,0,0,0,-0.8,0.8,0,-377
8,14:46:06,0.8,10,9,1,0,0,0,-0.8,0.8,0,-377
9,14:46:07,0.8,10,9,1,0,0,0,-0.8,0.8,0,-377
10,14:46:08,0.8,10,9,1,0,0,0,-0.8,0.8,0,-377
11,14:46:09,0.8,10,9,1,0,0,0,-0.8,0.8,0,-377
12,14:46:10,1,10,10,0,0,0,0,-1,1,0,-377
13,14:46:11,1,10,10,0,0,0,0,-1,1,0,-377
14,14:46:12,1,10,10,0,0,0,0,-1,1,0,-377
15,14:46:13,1,9,9,0,0,0,0,-1,1,0,-377
16,14:46:14,1,8,8,0,0,0,0,-1,1,0,-377
17,14:46:15,1,4,4,0,0,0,0,-1,1,0,-377
18,14:46:16,1,2,2,0,0,0,0,-1,1,0,-377
19,14:46:17,1,2,2,0,0,0,0,-1,1,0,-377
20,14:46:18,1,2,2,0,0,0,0,-1,1,0,-377
21,14:46:19,1,2,2,0,0,0,0,-1,1,0,-377
22,14:46:20,1,2,2,0,0,0,0,-1,1,0,-377
23,14:46:21,1,2,2,0,0,0,0,-1,1,0,-377
