id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,11:31:17,1,1,1,0,0,0,0,-1,1,0,375
1,11:31:18,1,1,1,0,0,0,0,-1,1,0,375
2,11:31:19,1,1,1,0,0,0,0,-1,1,0,375
3,11:31:20,1,1,1,0,0,0,0,-1,1,0,375
4,11:31:21,1,1,1,0,1,0,1,-1,1,0,375
5,11:31:22,1,1,1,0,1,0,1,-1,1,0,375
6,11:31:23,1,1,1,0,1,0,1,-1,1,0,375
7,11:31:24,1,1,1,0,1,0,1,-1,1,0,375
8,11:31:25,1,1,1,0,1,0,1,-1,1,0,375
9,11:31:26,1,1,1,0,1,0,1,-1,1,0,375
10,11:31:27,1,1,1,0,1,0,1,-1,1,0,375
11,11:31:28,1,1,1,0,1,0,1,-1,1,0,375
12,11:31:29,1,1,1,0,1,0,1,-1,1,0,375
13,11:31:30,1,1,1,0,1,0,1,-1,1,0,375
14,11:31:31,1,1,1,0,1,0,1,-1,1,0,375
15,11:31:32,1,0,0,0,1,0,1,-1,1,0,375
16,11:31:33,1,0,0,0,1,0,1,-1,1,0,375
17,11:31:34,1,0,0,0,1,0,1,-1,1,0,375
18,11:31:35,1,0,0,0,1,0,1,-1,1,0,375
19,11:31:36,0,0,0,0,0,0,0,0,0,0,375
20,11:31:37,0,0,0,0,0,0,0,0,0,0,375
21,11:31:38,0,0,0,0,0,0,0,0,0,0,375
22,11:31:39,0,0,0,0,0,0,0,0,0,0,375
23,11:31:40,0,0,0,0,0,0,0,0,0,0,375
24,11:31:41,0,0,0,0,0,0,0,0,0,0,375
25,11:31:42,0,0,0,0,0,0,0,0,0,0,375
26,11:31:43,0,0,0,0,0,0,0,0,0,0,375
27,11:31:44,0,0,0,0,0,0,0,0,0,0,375
28,11:31:45,0,0,0,0,0,0,0,0,0,0,375
29,11:31:46,0,0,0,0,0,0,0,0,0,0,375
30,11:31:47,0,0,0,0,0,0,0,0,0,0,375
