id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,09:41:32,-1,0,0,0,1,1,0,1,-1,0,400
1,09:41:33,-1,0,0,0,1,1,0,1,-1,0,400
2,09:41:34,-1,0,0,0,1,1,0,1,-1,0,400
3,09:41:35,-1,0,0,0,1,1,0,1,-1,0,400
4,09:41:36,-1,0,0,0,1,1,0,1,-1,0,400
5,09:41:37,-1,0,0,0,1,1,0,1,-1,0,400
6,09:41:38,-1,0,0,0,1,1,0,1,-1,0,400
7,09:41:39,-1,0,0,0,1,1,0,1,-1,0,400
8,09:41:40,-1,0,0,0,1,1,0,1,-1,0,400
9,09:41:41,-1,0,0,0,1,1,0,1,-1,0,400
10,09:41:42,-1,0,0,0,1,1,0,1,-1,0,400
11,09:41:44,-1,0,0,0,1,1,0,1,-1,0,400
12,09:41:45,-1,0,0,0,1,1,0,1,-1,0,400
13,09:41:46,-1,0,0,0,1,1,0,1,-1,0,400
14,09:41:47,0,0,0,0,0,0,0,0,0,0,400
15,09:41:48,0,0,0,0,0,0,0,0,0,0,400
16,09:41:49,0,0,0,0,0,0,0,0,0,0,400
17,09:41:50,0,0,0,0,0,0,0,0,0,0,400
18,09:41:51,0,0,0,0,0,0,0,0,0,0,400
19,09:41:52,0,0,0,0,0,0,0,0,0,0,400
20,09:41:53,0,0,0,0,0,0,0,0,0,0,400
21,09:41:54,0,0,0,0,0,0,0,0,0,0,400
22,09:41:55,0,0,0,0,0,0,0,0,0,0,400
23,09:41:56,0,0,0,0,0,0,0,0,0,0,400
24,09:41:57,0,0,0,0,0,0,0,0,0,0,400
25,09:41:58,0,0,0,0,0,0,0,0,0,0,400
26,09:41:59,0,0,0,0,0,0,0,0,0,0,400
27,09:42:00,0,0,0,0,0,0,0,0,0,0,400
28,09:42:01,0,0,0,0,0,0,0,0,0,0,400
29,09:42:02,0,0,0,0,0,0,0,0,0,0,400
30,09:42:03,0,0,0,0,0,0,0,0,0,0,400
31,09:42:04,0,0,0,0,0,0,0,0,0,0,400
32,09:42:05,0,0,0,0,0,0,0,0,0,0,400
33,09:42:06,0,0,0,0,0,0,0,0,0,0,400
34,09:42:07,0,0,0,0,0,0,0,0,0,0,400
35,09:42:08,0,0,0,0,0,0,0,0,0,0,400
36,09:42:09,0,0,0,0,0,0,0,0,0,0,400
37,09:42:11,0,0,0,0,0,0,0,0,0,0,400
38,09:42:12,0,0,0,0,0,0,0,0,0,0,400
39,09:42:13,0,0,0,0,0,0,0,0,0,0,400
40,09:42:14,0,0,0,0,0,0,0,0,0,0,400
41,09:42:15,0,0,0,0,0,0,0,0,0,0,400
42,09:42:16,0,0,0,0,0,0,0,0,0,0,400
43,09:42:18,0,0,0,0,0,0,0,0,0,0,400
44,09:42:19,0,0,0,0,0,0,0,0,0,0,400
45,09:42:20,0,0,0,0,0,0,0,0,0,0,400
46,09:42:21,0,0,0,0,0,0,0,0,0,0,400
47,09:42:22,0,0,0,0,0,0,0,0,0,0,400
48,09:42:23,0,0,0,0,0,0,0,0,0,0,400
49,09:42:24,0,0,0,0,0,0,0,0,0,0,400
50,09:42:25,0,0,0,0,0,0,0,0,0,0,400
51,09:42:26,0,0,0,0,0,0,0,0,0,0,400
52,09:42:27,0,0,0,0,0,0,0,0,0,0,400
53,09:42:28,0,0,0,0,0,0,0,0,0,0,400
54,09:42:29,0,0,0,0,0,0,0,0,0,0,400
55,09:42:30,0,0,0,0,0,0,0,0,0,0,400
56,09:42:31,0,0,0,0,0,0,0,0,0,0,400
57,09:42:32,0,0,0,0,0,0,0,0,0,0,400
58,09:42:33,0,0,0,0,0,0,0,0,0,0,400
59,09:42:34,0,0,0,0,0,0,0,0,0,0,400
60,09:42:35,0,0,0,0,0,0,0,0,0,0,400
61,09:42:36,0,0,0,0,0,0,0,0,0,0,400
62,09:42:37,0,0,0,0,0,0,0,0,0,0,400
63,09:42:38,0,0,0,0,0,0,0,0,0,0,400
64,09:42:39,0,0,0,0,0,0,0,0,0,0,400
65,09:42:40,0,0,0,0,0,0,0,0,0,0,400
66,09:42:41,0,0,0,0,0,0,0,0,0,0,400
67,09:42:42,0,0,0,0,0,0,0,0,0,0,400
68,09:42:43,0,0,0,0,0,0,0,0,0,0,400
69,09:42:44,0,0,0,0,0,0,0,0,0,0,400
70,09:42:45,0,0,0,0,0,0,0,0,0,0,400
71,09:42:46,0,0,0,0,0,0,0,0,0,0,400
72,09:42:47,0,0,0,0,0,0,0,0,0,0,400
73,09:42:48,0,0,0,0,0,0,0,0,0,0,400
74,09:42:49,0,0,0,0,0,0,0,0,0,0,400
75,09:42:50,0,0,0,0,0,0,0,0,0,0,400
76,09:42:51,0,0,0,0,0,0,0,0,0,0,400
77,09:42:52,0,0,0,0,0,0,0,0,0,0,400
78,09:42:53,0,0,0,0,0,0,0,0,0,0,400
79,09:42:54,0,0,0,0,0,0,0,0,0,0,400
80,09:42:55,0,0,0,0,0,0,0,0,0,0,400
81,09:42:56,0,0,0,0,0,0,0,0,0,0,400
82,09:42:57,0,0,0,0,0,0,0,0,0,0,400
83,09:42:58,0,0,0,0,0,0,0,0,0,0,400
84,09:42:59,0,0,0,0,0,0,0,0,0,0,400
85,09:43:00,0,0,0,0,0,0,0,0,0,0,400
86,09:43:01,0,0,0,0,0,0,0,0,0,0,400
87,09:43:02,0,0,0,0,0,0,0,0,0,0,400
88,09:43:03,0,0,0,0,0,0,0,0,0,0,400
89,09:43:04,0,0,0,0,0,0,0,0,0,0,400
90,09:43:05,0,0,0,0,0,0,0,0,0,0,400
91,09:43:06,0,0,0,0,0,0,0,0,0,0,400
92,09:43:07,0,0,0,0,0,0,0,0,0,0,400
93,09:43:08,0,0,0,0,0,0,0,0,0,0,400
94,09:43:09,0,0,0,0,0,0,0,0,0,0,400
95,09:43:10,0,0,0,0,0,0,0,0,0,0,400
96,09:43:11,0,0,0,0,0,0,0,0,0,0,400
97,09:43:12,0,0,0,0,0,0,0,0,0,0,400
98,09:43:13,0,0,0,0,0,0,0,0,0,0,400
99,09:43:14,0,0,0,0,0,0,0,0,0,0,400
100,09:43:15,0,0,0,0,0,0,0,0,0,0,400
101,09:43:16,0,0,0,0,0,0,0,0,0,0,400
102,09:43:17,0,0,0,0,0,0,0,0,0,0,400
103,09:43:18,0,0,0,0,0,0,0,0,0,0,400
104,09:43:19,0,0,0,0,0,0,0,0,0,0,400
105,09:43:20,0,0,0,0,0,0,0,0,0,0,400
106,09:43:21,0,0,0,0,0,0,0,0,0,0,400
107,09:43:22,0,0,0,0,0,0,0,0,0,0,400
108,09:43:23,0,0,0,0,0,0,0,0,0,0,400
109,09:43:24,0,0,0,0,0,0,0,0,0,0,400
110,09:43:25,0,0,0,0,0,0,0,0,0,0,400
111,09:43:26,0,0,0,0,0,0,0,0,0,0,400
112,09:43:27,0,0,0,0,0,0,0,0,0,0,400
113,09:43:28,0,0,0,0,0,0,0,0,0,0,400
114,09:43:29,0,0,0,0,0,0,0,0,0,0,400
115,09:43:30,0,0,0,0,0,0,0,0,0,0,400
116,09:43:31,0,0,0,0,0,0,0,0,0,0,400
117,09:43:32,0,0,0,0,0,0,0,0,0,0,400
118,09:43:33,0,0,0,0,0,0,0,0,0,0,400
119,09:43:34,0,0,0,0,0,0,0,0,0,0,400
120,09:43:35,0,0,0,0,0,0,0,0,0,0,400
121,09:43:36,0,0,0,0,0,0,0,0,0,0,400
122,09:43:37,0,0,0,0,0,0,0,0,0,0,400
123,09:43:38,0,0,0,0,0,0,0,0,0,0,400
124,09:43:39,0,0,0,0,0,0,0,0,0,0,400
125,09:43:40,0,0,0,0,0,0,0,0,0,0,400
126,09:43:41,0,0,0,0,0,0,0,0,0,0,400
127,09:43:42,0,0,0,0,0,0,0,0,0,0,400
128,09:43:43,0,0,0,0,0,0,0,0,0,0,400
129,09:43:44,0,0,0,0,0,0,0,0,0,0,400
130,09:43:45,0,0,0,0,0,0,0,0,0,0,400
131,09:43:46,0,0,0,0,0,0,0,0,0,0,400
132,09:43:47,0,0,0,0,0,0,0,0,0,0,400
133,09:43:48,0,0,0,0,0,0,0,0,0,0,400
134,09:43:49,0,0,0,0,0,0,0,0,0,0,400
135,09:43:50,0,0,0,0,0,0,0,0,0,0,400
136,09:43:51,0,0,0,0,0,0,0,0,0,0,400
137,09:43:52,0,0,0,0,0,0,0,0,0,0,400
138,09:43:53,0,0,0,0,0,0,0,0,0,0,400
139,09:43:54,0,0,0,0,0,0,0,0,0,0,400
140,09:43:56,0,0,0,0,0,0,0,0,0,0,400
141,09:43:57,0,0,0,0,0,0,0,0,0,0,400
142,09:43:58,0,0,0,0,0,0,0,0,0,0,400
143,09:43:59,0,0,0,0,0,0,0,0,0,0,400
144,09:44:00,0,0,0,0,0,0,0,0,0,0,400
145,09:44:01,0,0,0,0,0,0,0,0,0,0,400
146,09:44:02,0,0,0,0,0,0,0,0,0,0,400
147,09:44:03,0,0,0,0,0,0,0,0,0,0,400
148,09:44:04,0,0,0,0,0,0,0,0,0,0,400
149,09:44:05,0,0,0,0,0,0,0,0,0,0,400
150,09:44:06,0,0,0,0,0,0,0,0,0,0,400
151,09:44:07,0,0,0,0,0,0,0,0,0,0,400
152,09:44:08,0,0,0,0,0,0,0,0,0,0,400
153,09:44:09,0,0,0,0,0,0,0,0,0,0,400
154,09:44:10,0,0,0,0,0,0,0,0,0,0,400
155,09:44:11,0,0,0,0,0,0,0,0,0,0,400
156,09:44:12,0,0,0,0,0,0,0,0,0,0,400
157,09:44:13,0,0,0,0,0,0,0,0,0,0,400
158,09:44:15,0,0,0,0,0,0,0,0,0,0,400
159,09:44:16,0,0,0,0,0,0,0,0,0,0,400
160,09:44:17,0,0,0,0,0,0,0,0,0,0,400
161,09:44:18,0,0,0,0,0,0,0,0,0,0,400
162,09:44:19,0,0,0,0,0,0,0,0,0,0,400
163,09:44:20,0,0,0,0,0,0,0,0,0,0,400
164,09:44:21,0,0,0,0,0,0,0,0,0,0,400
165,09:44:22,0,0,0,0,0,0,0,0,0,0,400
166,09:44:23,0,0,0,0,0,0,0,0,0,0,400
167,09:44:24,0,0,0,0,0,0,0,0,0,0,400
168,09:44:25,0,0,0,0,0,0,0,0,0,0,400
169,09:44:26,0,0,0,0,0,0,0,0,0,0,400
