id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,18:31:38,1,1,1,0,0,0,0,-1,1,348,350
1,18:31:39,1,1,1,0,1,0,1,-1,1,348,350
2,18:31:40,1,2,2,0,1,0,1,-1,1,323,335
3,18:31:41,1,2,2,0,2,0,2,-1,1,323,335
4,18:31:42,1,2,2,0,2,0,2,-1,1,323,335
5,18:31:43,1,3,3,0,2,0,2,-1,1,323,323
6,18:31:44,1,3,3,0,2,0,2,-1,1,323,323
7,18:31:45,1,3,3,0,3,0,3,-1,1,323,323
8,18:31:46,1,4,4,0,3,0,3,-1,1,283,323
9,18:31:47,1,4,4,0,3,0,3,-1,1,283,323
10,18:31:48,1,4,4,0,3,0,3,-1,1,283,323
11,18:31:49,1,4,4,0,3,0,3,-1,1,283,294
12,18:31:50,1,4,4,0,3,0,3,-1,1,283,294
13,18:31:51,1,4,4,0,4,0,4,-1,1,283,294
14,18:31:52,1,5,5,0,4,0,4,-1,1,273,282
15,18:31:53,1,5,5,0,4,0,4,-1,1,273,282
16,18:31:54,1,6,6,0,3,0,3,-1,1,273,282
17,18:31:55,1,5,5,0,4,0,4,-1,1,273,220
18,18:31:56,1,6,6,0,4,0,4,-1,1,273,220
19,18:31:57,1,6,6,0,4,0,4,-1,1,273,220
20,18:31:58,1,5,5,0,4,0,4,-1,1,133,220
21,18:31:59,1,5,5,0,4,0,4,-1,1,133,220
22,18:32:00,1,5,5,0,3,0,3,-1,1,133,220
23,18:32:01,1,4,4,0,3,0,3,-1,1,133,200
24,18:32:02,1,4,4,0,3,0,3,-1,1,133,200
25,18:32:03,1,4,4,0,3,0,3,-1,1,133,200
26,18:32:04,1,4,4,0,3,0,3,-1,1,133,180
27,18:32:05,1,4,4,0,3,0,3,-1,1,133,180
28,18:32:06,1,4,4,0,2,0,2,-1,1,133,180
29,18:32:07,1,3,3,0,2,0,2,-1,1,98,168
30,18:32:08,1,2,2,0,2,0,2,-1,1,0,168
31,18:32:09,1,1,1,0,2,0,2,-1,1,0,168
32,18:32:10,1,1,1,0,1,0,1,-1,1,0,168
33,18:32:11,0,0,0,0,0,0,0,0,0,0,168
34,18:32:12,0,0,0,0,0,0,0,0,0,0,168
35,18:32:13,0,0,0,0,0,0,0,0,0,0,168
36,18:32:14,0,0,0,0,0,0,0,0,0,0,168
37,18:32:16,0,0,0,0,0,0,0,0,0,0,168
38,18:32:17,0,0,0,0,0,0,0,0,0,0,168
39,18:32:18,0,0,0,0,0,0,0,0,0,0,168
40,18:32:19,0,0,0,0,0,0,0,0,0,0,168
41,18:32:20,0,0,0,0,0,0,0,0,0,0,168
42,18:32:21,0,0,0,0,0,0,0,0,0,0,168
43,18:32:22,0,0,0,0,0,0,0,0,0,0,168
44,18:32:23,0,0,0,0,0,0,0,0,0,0,168
45,18:32:24,0,0,0,0,0,0,0,0,0,0,168
46,18:32:25,0,0,0,0,0,0,0,0,0,0,168
47,18:32:26,0,0,0,0,0,0,0,0,0,0,168
48,18:32:27,0,0,0,0,0,0,0,0,0,0,168
49,18:32:28,0,0,0,0,0,0,0,0,0,0,168
50,18:32:29,0,0,0,0,0,0,0,0,0,0,168
51,18:32:30,0,0,0,0,0,0,0,0,0,0,168
52,18:32:31,0,0,0,0,0,0,0,0,0,0,168
53,18:32:32,0,0,0,0,0,0,0,0,0,0,168
54,18:32:33,0,0,0,0,0,0,0,0,0,0,168
55,18:32:34,0,0,0,0,0,0,0,0,0,0,168
56,18:32:35,0,0,0,0,0,0,0,0,0,0,168
57,18:32:36,0,0,0,0,0,0,0,0,0,0,168
58,18:32:37,0,0,0,0,0,0,0,0,0,0,168
59,18:32:38,0,0,0,0,0,0,0,0,0,0,168
60,18:32:39,0,0,0,0,0,0,0,0,0,0,168
61,18:32:40,0,0,0,0,0,0,0,0,0,0,168
62,18:32:41,0,0,0,0,0,0,0,0,0,0,168
63,18:32:42,0,0,0,0,0,0,0,0,0,0,168
64,18:32:43,0,0,0,0,0,0,0,0,0,0,168
65,18:32:44,0,0,0,0,0,0,0,0,0,0,168
66,18:32:45,0,0,0,0,0,0,0,0,0,0,168
67,18:32:46,0,0,0,0,0,0,0,0,0,0,168
68,18:32:47,0,0,0,0,0,0,0,0,0,0,168
69,18:32:48,0,0,0,0,0,0,0,0,0,0,168
70,18:32:49,0,0,0,0,0,0,0,0,0,0,168
71,18:32:50,0,0,0,0,0,0,0,0,0,0,168
72,18:32:51,0,0,0,0,0,0,0,0,0,0,168
73,18:32:52,0,0,0,0,0,0,0,0,0,0,168
74,18:32:53,0,0,0,0,0,0,0,0,0,0,168
75,18:32:54,0,0,0,0,0,0,0,0,0,0,168
76,18:32:55,0,0,0,0,0,0,0,0,0,0,168
77,18:32:56,0,0,0,0,0,0,0,0,0,0,168
78,18:32:57,0,0,0,0,0,0,0,0,0,0,168
79,18:32:58,0,0,0,0,0,0,0,0,0,0,168
80,18:32:59,0,0,0,0,0,0,0,0,0,0,168
81,18:33:00,0,0,0,0,0,0,0,0,0,0,168
82,18:33:01,0,0,0,0,0,0,0,0,0,0,168
