id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,23:47:56,-1,1,0,1,1,1,0,1,-1,0,168
1,23:47:57,-1,1,0,1,1,1,0,1,-1,0,168
2,23:47:58,-1,1,0,1,1,1,0,1,-1,0,168
3,23:47:59,-1,1,0,1,1,1,0,1,-1,0,168
4,23:48:00,-1,2,0,2,1,1,0,1,-1,0,168
5,23:48:01,-1,2,0,2,1,1,0,1,-1,0,168
6,23:48:02,-1,2,0,2,1,1,0,1,-1,0,168
7,23:48:03,-1,2,0,2,1,1,0,1,-1,0,168
8,23:48:04,-1,2,0,2,1,1,0,1,-1,0,168
9,23:48:05,-1,2,0,2,1,1,0,1,-1,0,168
10,23:48:06,-1,1,0,1,1,1,0,1,-1,0,168
11,23:48:07,-1,1,0,1,1,1,0,1,-1,0,168
12,23:48:08,-1,1,0,1,1,1,0,1,-1,0,168
13,23:48:09,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,0,168
14,23:48:10,-0.333333333333333,2,1,1,1,1,0,0.333333333333333,-0.333333333333333,0,168
15,23:48:11,0.333333333333333,2,1,1,1,0,1,-0.333333333333333,0.333333333333333,0,168
16,23:48:12,0.5,3,2,1,1,0,1,-0.5,0.5,0,168
17,23:48:13,0.5,3,2,1,1,0,1,-0.5,0.5,0,168
18,23:48:14,0.5,3,2,1,1,0,1,-0.5,0.5,0,168
19,23:48:15,1,2,2,0,1,0,1,-1,1,0,168
20,23:48:16,1,2,2,0,1,0,1,-1,1,0,168
21,23:48:17,1,2,2,0,1,0,1,-1,1,0,168
22,23:48:18,1,2,2,0,1,0,1,-1,1,0,168
23,23:48:19,0,2,2,0,1,0,1,0,0,0,168
24,23:48:20,0,2,2,0,1,0,1,0,0,0,168
25,23:48:21,0,2,2,0,1,0,1,0,0,0,168
26,23:48:22,0,2,2,0,1,0,1,0,0,0,168
27,23:48:23,0,2,2,0,1,0,1,0,0,0,168
28,23:48:24,0,1,1,0,1,0,1,0,0,0,168
29,23:48:25,0,1,1,0,1,0,1,0,0,0,168
30,23:48:26,0,1,1,0,0,0,0,0,0,0,168
31,23:48:27,0,1,1,0,0,0,0,0,0,0,168
32,23:48:28,0,1,1,0,0,0,0,0,0,0,168
33,23:48:29,0,2,2,0,1,0,1,0,0,0,168
34,23:48:30,0,7,7,0,1,0,1,0,0,0,168
35,23:48:31,0,8,8,0,1,0,1,0,0,0,168
36,23:48:32,0,9,9,0,6,0,6,0,0,0,168
37,23:48:33,0,11,11,0,7,0,7,0,0,0,168
38,23:48:34,0,12,12,0,10,0,10,0,0,0,168
