id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,14:47:32,1,1,1,0,0,0,0,-1,1,0,0
1,14:47:33,1,1,1,0,0,0,0,-1,1,0,0
2,14:47:34,1,1,1,0,0,0,0,-1,1,0,-10
3,14:47:35,1,1,1,0,1,0,1,-1,1,0,-10
4,14:47:36,1,1,1,0,1,0,1,-1,1,0,-10
5,14:47:37,1,3,3,0,1,0,1,-1,1,-20,-10
6,14:47:38,1,5,5,0,1,0,1,-1,1,-20,-10
7,14:47:39,1,7,7,0,1,0,1,-1,1,-20,-10
8,14:47:40,1,9,9,0,1,0,1,-1,1,-20,-20
9,14:47:41,1,12,12,0,1,0,1,-1,1,-20,-20
10,14:47:42,1,14,14,0,1,0,1,-1,1,-20,-20
11,14:47:43,1,16,16,0,1,0,1,-1,1,-20,-40
12,14:47:44,1,18,18,0,1,0,1,-1,1,-20,-40
13,14:47:45,1,20,20,0,1,0,1,-1,1,-20,-40
14,14:47:46,1,22,22,0,1,0,1,-1,1,-20,-55
15,14:47:47,1,23,23,0,1,0,1,-1,1,-20,-55
16,14:47:48,1,25,25,0,1,0,1,-1,1,-20,-55
17,14:47:49,1,27,27,0,1,0,1,-1,1,-20,-75
18,14:47:50,1,29,29,0,0,0,0,-1,1,-20,-75
19,14:47:51,1,32,32,0,0,0,0,-1,1,-20,-75
20,14:47:52,1,32,32,0,0,0,0,-1,1,-20,-95
21,14:47:53,1,32,32,0,0,0,0,-1,1,-20,-95
22,14:47:54,1,31,31,0,0,0,0,-1,1,-20,-95
23,14:47:55,1,31,31,0,0,0,0,-1,1,-20,-125
24,14:47:56,1,31,31,0,0,0,0,-1,1,-20,-125
25,14:47:57,1,31,31,0,0,0,0,-1,1,-20,-125
26,14:47:58,1,31,31,0,0,0,0,-1,1,-35,-135
27,14:47:59,1,31,31,0,0,0,0,-1,1,-35,-135
28,14:48:00,1,31,31,0,0,0,0,-1,1,-35,-135
29,14:48:01,1,31,31,0,0,0,0,-1,1,-65,-135
30,14:48:02,1,32,32,0,0,0,0,-1,1,-65,-135
31,14:48:03,1,32,32,0,0,0,0,-1,1,-65,-135
32,14:48:04,1,31,31,0,0,0,0,-1,1,-75,-150
33,14:48:05,1,31,31,0,0,0,0,-1,1,-75,-150
34,14:48:06,1,32,32,0,0,0,0,-1,1,-75,-150
35,14:48:07,1,32,32,0,0,0,0,-1,1,-75,-165
36,14:48:08,1,32,32,0,0,0,0,-1,1,-75,-165
37,14:48:09,1,32,32,0,0,0,0,-1,1,-75,-165
38,14:48:10,1,32,32,0,0,0,0,-1,1,-105,-175
39,14:48:11,1,31,31,0,1,0,1,-1,1,-105,-175
40,14:48:12,1,29,29,0,4,0,4,-1,1,-105,-175
41,14:48:13,1,27,27,0,6,0,6,-1,1,-105,-185
42,14:48:14,1,25,25,0,9,0,9,-1,1,-105,-185
43,14:48:15,1,23,23,0,12,0,12,-1,1,-105,-185
44,14:48:16,1,21,21,0,15,0,15,-1,1,-115,-193
45,14:48:17,1,18,18,0,17,0,17,-1,1,-115,-193
46,14:48:18,1,16,16,0,18,0,18,-1,1,-115,-193
47,14:48:19,1,14,14,0,20,0,20,-1,1,-120,-218
48,14:48:20,1,11,11,0,21,0,21,-1,1,-120,-218
49,14:48:21,1,9,9,0,22,0,22,-1,1,-120,-218
50,14:48:22,1,7,7,0,24,0,24,-1,1,-145,-228
51,14:48:23,1,5,5,0,25,0,25,-1,1,-145,-228
52,14:48:24,1,3,3,0,27,0,27,-1,1,-145,-228
53,14:48:25,1,1,1,0,28,0,28,-1,1,-145,-248
54,14:48:26,1,0,0,0,29,0,29,-1,1,-145,-248
55,14:48:27,1,0,0,0,27,0,27,-1,1,-145,-248
56,14:48:28,1,0,0,0,26,0,26,-1,1,-155,-248
57,14:48:29,1,0,0,0,25,0,25,-1,1,-155,-248
58,14:48:30,1,0,0,0,24,0,24,-1,1,-155,-248
59,14:48:31,1,0,0,0,22,0,22,-1,1,-170,-248
60,14:48:32,1,0,0,0,22,0,22,-1,1,-170,-248
61,14:48:33,1,0,0,0,22,0,22,-1,1,-170,-248
62,14:48:34,1,0,0,0,22,0,22,-1,1,-180,-253
63,14:48:35,1,0,0,0,22,0,22,-1,1,-180,-253
64,14:48:36,1,0,0,0,23,0,23,-1,1,-180,-253
65,14:48:37,1,0,0,0,22,0,22,-1,1,-200,-273
66,14:48:38,1,2,2,0,21,0,21,-1,1,-200,-273
67,14:48:39,1,3,3,0,19,0,19,-1,1,-200,-273
68,14:48:40,1,5,5,0,18,0,18,-1,1,-200,-283
69,14:48:41,1,7,7,0,16,0,16,-1,1,-200,-283
70,14:48:42,1,8,8,0,14,0,14,-1,1,-200,-283
71,14:48:43,1,10,10,0,13,0,13,-1,1,-205,-283
72,14:48:44,1,12,12,0,11,0,11,-1,1,-205,-283
73,14:48:45,1,14,14,0,10,0,10,-1,1,-205,-283
74,14:48:46,1,16,16,0,9,0,9,-1,1,-230,-313
75,14:48:47,1,17,17,0,7,0,7,-1,1,-230,-313
76,14:48:48,1,19,19,0,6,0,6,-1,1,-230,-313
77,14:48:49,1,21,21,0,4,0,4,-1,1,-230,-313
78,14:48:50,1,22,22,0,3,0,3,-1,1,-230,-313
79,14:48:51,1,23,23,0,1,0,1,-1,1,-230,-313
80,14:48:52,1,23,23,0,0,0,0,-1,1,-230,-313
81,14:48:53,0,0,0,0,0,0,0,0,0,0,-313
82,14:48:54,0,0,0,0,0,0,0,0,0,0,0
83,14:48:55,1,1,1,0,0,0,0,-1,1,0,0
84,14:48:56,1,1,1,0,0,0,0,-1,1,-5,0
85,14:48:57,1,1,1,0,0,0,0,-1,1,-5,-10
86,14:48:58,1,1,1,0,0,0,0,-1,1,-5,-10
87,14:48:59,1,1,1,0,0,0,0,-1,1,-10,-10
88,14:49:00,1,1,1,0,0,0,0,-1,1,-10,-30
89,14:49:01,1,1,1,0,0,0,0,-1,1,-10,-30
90,14:49:02,1,1,1,0,0,0,0,-1,1,-30,-30
91,14:49:03,1,1,1,0,0,0,0,-1,1,-30,-30
92,14:49:04,1,1,1,0,0,0,0,-1,1,-30,-30
93,14:49:05,1,1,1,0,0,0,0,-1,1,-40,-30
94,14:49:06,1,1,1,0,0,0,0,-1,1,-40,-50
95,14:49:07,1,1,1,0,0,0,0,-1,1,-40,-50
96,14:49:08,1,1,1,0,0,0,0,-1,1,-80,-50
97,14:49:09,1,1,1,0,0,0,0,-1,1,-80,-50
98,14:49:10,0,0,0,0,0,0,0,0,0,-80,-50
99,14:49:11,0,0,0,0,0,0,0,0,0,-80,-50
100,14:49:12,0,0,0,0,0,0,0,0,0,-80,-50
101,14:49:13,0,0,0,0,0,0,0,0,0,-80,-50
102,14:49:14,0,0,0,0,0,0,0,0,0,-80,-50
103,14:49:15,0,0,0,0,0,0,0,0,0,-80,-65
104,14:49:16,0,0,0,0,0,0,0,0,0,-80,-65
105,14:49:17,0,0,0,0,0,0,0,0,0,-80,-65
106,14:49:18,0,0,0,0,0,0,0,0,0,-80,-65
107,14:49:19,0,0,0,0,0,0,0,0,0,-80,-65
108,14:49:20,0,0,0,0,0,0,0,0,0,-125,-65
109,14:49:21,0,0,0,0,0,0,0,0,0,-125,-65
110,14:49:22,0,0,0,0,0,0,0,0,0,-125,-65
111,14:49:23,0,0,0,0,0,0,0,0,0,-165,-65
112,14:49:24,0,0,0,0,0,0,0,0,0,-165,-65
113,14:49:25,0,0,0,0,0,0,0,0,0,-165,-65
